,pole_id,vgp_id,Name,slat,slon,n,dec,inc,k,α95,VGP_lat,VGP_lon,K,dp,dm,A95,age,2_sigma,min_age,max_age,error_dist,lithology,Q,kept_by_auth,ref,age ref,comments (Q breakdown),paleolatitude,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_lat_SH,vgp_lon_SH,comments on age,dip_dir,dip,comments (x = excluded)
1005,VGPs_NAM\39,85,BH01022α,44.33,-108.27,3.0,350.0,78.1,67.1,15.2,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,67.14622598726046,66.56800020119051,241.96567339422035,-66.56800020119051,61.965673394220346,-66.56800020119051,61.965673394220346,,,,
1006,VGPs_NAM\39,86,BH01023α,44.33,-108.27,3.0,333.9,71.8,508.0,5.5,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,56.6724184715922,69.52264588750496,208.02608132844176,-69.52264588750496,28.026081328441762,-69.52264588750496,28.026081328441762,,,,
1007,VGPs_NAM\39,87,BH01101β,44.2746,-108.31322,3.0,190.1,-45.4,15.9,32.0,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,-26.886399101504832,-70.80508079571787,223.28017572618802,70.80508079571787,43.28017572618802,-70.80508079571787,223.28017572618802,,,,
1008,VGPs_NAM\39,88,BH02054α,44.2736,-108.32769,3.0,352.1,67.6,188.1,9.0,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,50.49985916577205,81.80109963666685,213.86259452303602,-81.80109963666685,33.86259452303602,-81.80109963666685,33.86259452303602,,,,
1009,VGPs_NAM\39,89,BH01096α,44.26779,-108.33661,3.0,357.0,61.5,40.1,19.7,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,42.641520100613796,87.28233744313151,125.95144312271078,-87.28233744313151,305.95144312271077,-87.28233744313151,305.95144312271077,,,,
1010,VGPs_NAM\39,90,BH01097α,44.26643,-108.33861,3.0,341.3,46.9,5.6,57.8,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,28.11610946809451,68.00145351453355,120.67944574621956,-68.00145351453355,300.6794457462196,-68.00145351453355,300.6794457462196,,,,
1011,VGPs_NAM\39,91,BH02060α,44.32814,-108.27178,3.0,355.1,70.3,72.7,14.6,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,54.39340971507943,79.44738882746934,235.97172007095025,-79.44738882746934,55.971720070950255,-79.44738882746934,55.971720070950255,,,,
1012,VGPs_NAM\39,92,BH02050α,44.26535,-108.35116,3.0,352.3,64.9,66.5,15.2,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,46.86687467742401,84.01800479615042,190.12689020330524,-84.01800479615042,10.126890203305237,-84.01800479615042,10.126890203305237,,,,
1013,VGPs_NAM\39,93,BH02051α,44.26537,-108.35119,3.0,0.6,49.8,34.5,21.3,,,,,,,55.0,,53.0,57.0,,clastics,,,Clyde et al. (2007),,,30.611534093037243,76.33796420015557,69.46205287513526,-76.33796420015557,249.46205287513527,-76.33796420015557,249.46205287513527,,,,
1014,VGPs_NAM\4,1,qwnTEQ,20.87,-103.84,9.0,5.5,29.8,47.4,7.6,82.8,28.4,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2010),,,15.979208000324668,82.84989613900223,28.40447299922466,-82.84989613900223,208.40447299922465,-82.84989613900223,208.40447299922465,,,,
1015,VGPs_NAM\4,2,qcnAGU,19.38,-102.24,9.0,10.3,31.5,30.1,8.5,79.9,359.6,,,,,0.55,0.06,,,normal,volcanic,,y,Ruiz-Martínez et al. (2010),"Ferrari et al., 1999 /GSA database sample HKA 1023",,17.03508507206297,79.94077668549328,359.5880532603812,-79.94077668549328,179.58805326038117,-79.94077668549328,179.58805326038117,,,,
1016,VGPs_NAM\4,3,qcrCG,20.26,-102.09,8.0,171.9,-43.1,225.0,3.3,81.1,202.2,,,,,1.6,0.1,,,normal,volcanic,,y,Ruiz-Martínez et al. (2010),"Ferrari et al., 1999 /GSA database sample 706",,-25.074504719202704,-81.11285626388066,22.21033458854754,81.11285626388066,202.21033458854754,-81.11285626388066,22.21033458854754,,,,
1017,VGPs_NAM\4,4,qcnTZAR,19.35,-102.07,11.0,3.8,44.4,330.0,2.5,82.4,284.7,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2010),,,26.088041967536505,82.4062494410327,284.7004630988758,-82.4062494410327,104.70046309887579,-82.4062494410327,104.70046309887579,,,,
1018,VGPs_NAM\4,5,qcrEST,19.54,-101.61,8.0,175.9,-45.6,148.9,4.6,81.6,232.5,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2010),,,-27.048092500265422,-81.60237281553455,52.539713140192276,81.60237281553455,232.53971314019228,-81.60237281553455,52.539713140192276,,,,
1019,VGPs_NAM\4,6,qcrROD,19.59,-101.58,10.0,189.1,-43.2,46.4,6.5,79.9,313.3,,,,,0.54,0.07,,,normal,volcanic,,y,Ruiz-Martínez et al. (2010),"Ferrari et al., 1999 /GSA database sample 974",,-25.151522660394388,-79.91835664770595,133.28839328511197,79.91835664770595,313.28839328511197,-79.91835664770595,133.28839328511197,,,,
1020,VGPs_NAM\4,7,qcrCSA,19.63,-101.44,8.0,179.0,-23.1,291.3,2.9,82.3,85.9,,,,,0.87,0.05,,,normal,volcanic,,y,Ruiz-Martínez et al. (2010),"Ferrari et al., 1999 /GSA database sample N340",,-12.038998722290197,-82.34838808819214,265.92507998056305,82.34838808819214,85.92507998056305,-82.34838808819214,265.92507998056305,,,,
1021,VGPs_NAM\4,8,qcnCOP,19.29,-100.35,8.0,357.2,20.9,399.9,2.8,81.1,97.7,,,,,1.5,0.3,,,normal,volcanic,,y,Ruiz-Martínez et al. (2010),"Ferrari et al., 1999 /GSA database sample Hz 40",,10.809466067419768,81.0997463329576,97.71757322231767,-81.0997463329576,277.7175732223177,-81.0997463329576,277.7175732223177,,,,
1022,VGPs_NAM\4,9,qcnSOM,19.31,-100.35,10.0,348.0,46.5,556.8,2.0,76.1,209.5,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2010),,,27.784300527875722,76.12869372414481,209.54266893139214,-76.12869372414481,29.542668931392143,-76.12869372414481,29.542668931392143,,,,
1023,VGPs_NAM\4,10,qcnSM,19.38,-100.34,10.0,28.1,42.2,204.7,3.4,63.5,333.7,,,,,1.6,0.3,,,normal,volcanic,,y,Ruiz-Martínez et al. (2010),"Ferrari et al., 1999 /GSA database sample Hz 25",,24.388223795618472,63.49686338281123,333.67064571158164,-63.49686338281123,153.67064571158164,-63.49686338281123,153.67064571158164,,,,
1024,VGPs_NAM\4,11,qcnAHOR,19.36,-100.32,8.0,313.0,19.4,291.3,2.9,43.7,165.0,,,,,0.67,0.07,,,normal,volcanic,,n,Ruiz-Martínez et al. (2010),"Ferrari et al., 1999 /GSA database sample Hz 26",site rejected because VGP latitude below 44 degrees,9.98615264176773,43.72295327180914,164.99286912333042,-43.72295327180914,344.9928691233304,-43.72295327180914,344.9928691233304,,,,
1025,VGPs_NAM\4,12,TO1,19.3,-99.4,10.0,167.3,-26.7,130.5,4.2,,,,,,,,,,,,volcanic,,y,"Ruiz-Martínez et al. (2000) / Osete et al., (2000)",,,-14.115691268093304,-76.7841946038717,329.44208623915114,76.7841946038717,149.44208623915114,-76.7841946038717,329.44208623915114,,,,
1026,VGPs_NAM\4,13,TO3,19.32,-99.33,10.0,177.0,-53.9,80.1,5.4,,,,,,,,,,,,volcanic,,y,"Ruiz-Martínez et al. (2000) / Osete et al., (2000)",,,-34.43730808915183,-74.65010404715866,71.28550027812467,74.65010404715866,251.2855002781247,-74.65010404715866,71.28550027812467,,,,
1027,VGPs_NAM\4,14,TO2,19.29,-99.34,9.0,362.2,32.2,170.4,4.0,,,,,,,0.679,0.28,,,normal,volcanic,,y,"Ruiz-Martínez et al. (2000) / Osete et al., (2000)",,,17.477484392541438,87.23535393157584,31.272119781534464,-87.23535393157584,211.27211978153446,-87.23535393157584,211.27211978153446,,,,
1028,VGPs_NAM\4,15,TO4,19.31,-99.34,8.0,352.1,45.6,337.7,3.0,,,,,,,,,,,,volcanic,,y,"Ruiz-Martínez et al. (2000) / Osete et al., (2000)",,,27.048092500265422,79.3942556028359,218.97001005009201,-79.3942556028359,38.970010050092014,-79.3942556028359,38.970010050092014,,,,
1029,VGPs_NAM\4,16,SM1,19.33,-98.78,10.0,358.3,33.8,108.8,4.7,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,18.5064667307924,88.19325238063622,144.38082637977203,-88.19325238063622,324.38082637977203,-88.19325238063622,324.38082637977203,,,,
1030,VGPs_NAM\4,17,SM3,19.34,-98.71,11.0,324.6,36.3,93.0,4.8,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,20.167602911182417,56.7358849383732,178.82385314138105,-56.7358849383732,358.82385314138105,-56.7358849383732,358.82385314138105,,,,
1031,VGPs_NAM\4,18,SM4,19.32,-98.73,10.0,191.0,-32.0,389.1,2.5,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,-17.350614769372406,-79.37658655141895,180.18328140607701,79.37658655141895,0.1832814060770147,-79.37658655141895,180.18328140607701,,,,
1032,VGPs_NAM\4,19,SM5,19.34,-98.69,11.0,343.7,34.0,35.1,7.8,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,18.636897651165103,74.57661685310487,171.3837348247058,-74.57661685310487,351.3837348247058,-74.57661685310487,351.3837348247058,,,,
1033,VGPs_NAM\4,20,SM7,19.29,-98.68,13.0,356.5,38.2,112.7,3.9,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,21.477712774675975,86.05694526849405,205.61600532529252,-86.05694526849405,25.61600532529252,-86.05694526849405,25.61600532529252,,,,
1034,VGPs_NAM\4,21,SM8,19.28,-98.72,10.0,6.2,34.6,84.4,5.3,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,19.030691231120834,84.13828928276506,352.6970223349668,-84.13828928276506,172.6970223349668,-84.13828928276506,172.6970223349668,,,,
1035,VGPs_NAM\4,22,SM11,19.06,-98.38,10.0,5.8,16.7,48.4,7.0,,,,,,,,,,,,volcanic,,n,Ruiz-Martínez et al. (2000),,site assumed rejected because VGP latitude below 44 degrees,8.53116843994231,78.06365432268932,52.725275434721524,-78.06365432268932,232.72527543472154,-78.06365432268932,232.72527543472154,,,,
1036,VGPs_NAM\4,23,SM13,19.09,-98.59,13.0,2.1,32.9,116.0,3.9,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,17.92455325923695,87.69268709370579,21.41136211100705,-87.69268709370579,201.41136211100707,-87.69268709370579,201.41136211100707,,,,
1037,VGPs_NAM\4,24,SM14,19.09,-98.62,9.0,0.9,19.7,117.5,3.9,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,10.14990532669526,81.01769331141921,75.69668405263995,-81.01769331141921,255.69668405263997,-81.01769331141921,255.69668405263997,,,,
1038,VGPs_NAM\4,25,SM15,19.14,-98.65,11.0,4.4,32.4,84.1,5.0,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,17.604735179764422,85.55123987436194,10.833209730683066,-85.55123987436194,190.83320973068305,-85.55123987436194,190.83320973068305,,,,
1039,VGPs_NAM\4,26,SM16,19.21,-98.74,11.0,180.8,-16.5,357.2,2.4,,,,,,,,,,,,volcanic,,n,Ruiz-Martínez et al. (2000),,site assumed rejected because VGP latitude below 44 degrees,-8.424647868131789,-79.18680398506365,257.0381102237085,79.18680398506365,77.03811022370849,-79.18680398506365,257.0381102237085,,,,
1040,VGPs_NAM\4,27,SM17,19.19,-103.8,11.0,355.2,24.4,98.6,4.6,,,,,,,,,,,,volcanic,,y,Ruiz-Martínez et al. (2000),,,12.779056622178327,82.10288905659182,112.63763093312505,-82.10288905659182,292.637630933125,-82.10288905659182,292.637630933125,,,,
1041,VGPs_NAM\7,1,1C118,37.06,241.7,20.0,174.9,-52.0,46.0,4.9,-83.9,286.5,,,,,1.01,0.04,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-32.61805682214758,-83.89859757904294,286.48455475653856,83.89859757904294,106.48455475653856,-83.89859757904294,286.48455475653856,,,,
1042,VGPs_NAM\7,2,1C138,36.84,241.7,5.0,148.2,-25.9,12.0,22.6,-53.3,241.7,,,,,,,,,,volcanic,,n,"Mankinen, 2008","Mankinen, 2008",,-13.646621591371066,-53.363689423946155,300.8081126716882,53.363689423946155,120.8081126716882,-53.363689423946155,300.8081126716882,,,,
1043,VGPs_NAM\7,3,2C809,39.01,237.4,6.0,179.9,-65.8,306.0,4.7,-81.0,56.8,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-48.04966683840661,-80.96004466050246,56.974542784731455,80.96004466050246,236.97454278473145,-80.96004466050246,56.974542784731455,,,,
1044,VGPs_NAM\7,4,2C821,39.19,238.23,7.0,157.1,-68.4,797.0,2.1,-69.8,13.8,,,,,1.74,0.1,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-51.625846041603594,-69.82043864572383,13.781708721828977,69.82043864572383,193.78170872182898,-69.82043864572383,13.781708721828977,,,,
1045,VGPs_NAM\7,5,2D005,39.35,239.88,5.0,181.0,-42.9,119.0,7.0,-75.5,236.1,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-24.920932102206184,-75.54639319633661,236.244312930882,75.54639319633661,56.24431293088199,-75.54639319633661,236.244312930882,,,,
1046,VGPs_NAM\7,6,2D041,39.37,240.21,4.0,195.3,-61.1,167.0,7.1,-78.1,131.5,,,,,1.14,0.05,,,normal,volcanic,,n,"Mankinen, 2008","Mankinen, 2008",,-42.16866076450361,-78.09738641628782,131.6965693582555,78.09738641628782,311.6965693582555,-78.09738641628782,131.6965693582555,,,,
1047,VGPs_NAM\7,7,2D045,39.39,240.24,5.0,198.8,-53.2,128.0,6.8,-73.9,164.9,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-33.757333614689585,-73.9232345616573,164.88234545856358,73.9232345616573,344.8823454585636,-73.9232345616573,164.88234545856358,,,,
1048,VGPs_NAM\7,8,2D051,39.26,240.36,4.0,177.8,-46.9,28.0,17.5,-78.7,250.4,,,,,1.16,0.04,,,normal,volcanic,,n,"Mankinen, 2008","Mankinen, 2008",,-28.11610946809451,-78.70786124072592,250.31707055337336,78.70786124072592,70.31707055337336,-78.70786124072592,250.31707055337336,,,,
1049,VGPs_NAM\7,9,2D056,39.41,240.29,4.0,253.1,-33.1,413.0,4.5,-24.2,146.3,,,,,,,,,,volcanic,,n,"Mankinen, 2008","Mankinen, 2008",,-18.053166434448276,-24.223063653140354,146.2679790817865,24.223063653140354,326.2679790817865,-24.223063653140354,146.2679790817865,,,,
1050,VGPs_NAM\7,10,2D066,39.25,239.81,6.0,187.5,-51.1,26.0,13.3,-80.4,198.3,,,,,,,,,,volcanic,,n,"Mankinen, 2008","Mankinen, 2008",,-31.784706417202038,-80.36440539244435,198.291059360462,80.36440539244435,18.291059360461986,-80.36440539244435,198.291059360462,,,,
1051,VGPs_NAM\7,11,2D072,39.28,239.8,5.0,163.7,-47.6,167.0,6.0,-72.9,296.7,,,,,1.28,0.1,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-28.703784845019573,-72.88613262127147,296.57895864793767,72.88613262127147,116.57895864793767,-72.88613262127147,296.57895864793767,,,,
1052,VGPs_NAM\7,12,3D101,39.22,239.91,5.0,186.9,-72.1,118.0,7.1,-71.6,71.9,,,,,2.23,0.1,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-57.138251494275764,-71.52315477967785,71.77995768263827,71.52315477967785,251.77995768263827,-71.52315477967785,71.77995768263827,,,,
1053,VGPs_NAM\7,13,3D115,39.17,239.85,6.0,172.7,-54.6,109.0,6.4,-83.0,297.4,,,,,1.93,0.1,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-35.1290059451021,-82.91972506750403,297.31936628801975,82.91972506750403,117.31936628801975,-82.91972506750403,297.31936628801975,,,,
1054,VGPs_NAM\7,14,3D131,39.33,239.82,7.0,160.1,-53.0,166.0,4.7,-73.0,316.0,,,,,1.68,0.05,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-33.56516544222207,-73.02973227258046,316.1636022724068,73.02973227258046,136.16360227240682,-73.02973227258046,316.1636022724068,,,,
1055,VGPs_NAM\7,15,3D138,39.35,239.89,6.0,196.1,-43.0,218.0,4.5,-70.3,191.7,,,,,1.29,0.1,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-24.99764141858006,-70.27132091360428,191.7689931959679,70.27132091360428,11.768993195967909,-70.27132091360428,191.7689931959679,,,,
1056,VGPs_NAM\7,16,3V069,36.39,241.67,8.0,186.0,-57.1,707.0,2.1,-85.0,134.6,,,,,0.743,0.011,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-37.69980253962279,-85.03616956345019,134.57865379948532,85.03616956345019,314.5786537994853,-85.03616956345019,134.57865379948532,,,,
1057,VGPs_NAM\7,17,3X209,35.87,253.81,7.0,194.8,-54.6,119.0,5.6,-78.0,163.1,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-35.1290059451021,-77.9397856129813,162.99647750968313,77.9397856129813,342.99647750968313,-77.9397856129813,162.99647750968313,,,,
1058,VGPs_NAM\7,18,3X245,35.81,253.76,7.0,195.8,-52.2,227.0,4.0,-76.7,172.2,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-32.80567094663939,-76.62389938961097,172.16893385666427,76.62389938961097,352.16893385666424,-76.62389938961097,172.16893385666427,,,,
1059,VGPs_NAM\7,19,3X901,36.19,242.09,5.0,172.3,-70.8,44.0,12.0,-70.3,49.0,,,,,,,,,,volcanic,,n,"Mankinen, 2008","Mankinen, 2008",,-55.14380375071339,-70.32571647784391,48.94311375881961,70.32571647784391,228.9431137588196,-70.32571647784391,48.94311375881961,,,,
1060,VGPs_NAM\7,20,3X906,35.91,242.51,8.0,184.2,-51.0,311.0,3.2,-84.6,202.0,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-31.693197163513418,-84.52757569591546,201.7084974136096,84.52757569591546,21.708497413609592,-84.52757569591546,201.7084974136096,,,,
1061,VGPs_NAM\7,21,3X914,36.05,242.48,7.0,183.0,-45.9,474.0,2.8,-80.9,225.4,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-27.291922939254338,-80.87885551881946,225.41855914216768,80.87885551881946,45.41855914216768,-80.87885551881946,225.41855914216768,,,,
1062,VGPs_NAM\7,22,3X921,36.0,242.39,7.0,176.6,-58.8,525.0,2.6,-85.6,25.8,,,,,,,,,,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-39.543016691767384,-85.5537974195293,26.237254868825744,85.5537974195293,206.23725486882574,-85.5537974195293,26.237254868825744,,,,
1063,VGPs_NAM\7,23,4D122,36.07,253.57,6.0,172.3,-32.6,131.0,5.9,-70.4,276.0,,,,,2.08,0.06,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen, 2008",,-17.732370705388657,-70.43754410506108,275.9746361782848,70.43754410506108,95.97463617828481,-70.43754410506108,275.9746361782848,,,,
1064,VGPs_NAM\7,24,32.0,,,8.0,358.8,53.5,94.0,5.7,87.9,90.6,,,,,1.07,0.12,,,normal,volcanic,,y,"Mankinen and Gromme, 1982","Mankinen and Gromme, 1982",,34.047335499236084,87.9,90.6,,,-87.9,270.6,,,,
1065,VGPs_NAM\7,25,33.0,,,8.0,177.1,-11.1,40.0,8.9,-59.5,247.8,,,,,1.08,0.06,,,normal,volcanic,,y,"Mankinen and Gromme, 1982","Mankinen and Gromme, 1982",,-5.602567519380926,-59.5,247.8,,,-59.5,247.8,,,,
1066,VGPs_NAM\7,26,S39,35.95,253.44,2.0,165.5,-70.6,622.0,10.0,-68.6,50.1,,,,,0.726,0.03,,,normal,volcanic,,n,Doell et al. 1968,Doell et al. 1968,,-54.84253518251763,-68.63517486066239,50.1269947595099,68.63517486066239,230.1269947595099,-68.63517486066239,50.1269947595099,,,,
1067,VGPs_NAM\7,27,S38,35.95,253.5,7.0,99.4,-67.4,305.0,3.5,-32.4,25.1,,,,,0.884,0.056,,,normal,volcanic,,y,Doell et al. 1968,Doell et al. 1968,,-50.22195378458342,-32.396939250069515,25.118830861186666,32.396939250069515,205.11883086118667,-32.396939250069515,25.118830861186666,,,,
1068,VGPs_NAM\7,28,S37,35.96,253.51,7.0,23.7,50.8,62.0,7.7,69.9,349.3,,,,,0.886,0.038,,,normal,volcanic,,y,Doell et al. 1968,Doell et al. 1968,,31.510819625872127,69.84896958992485,349.4002032070456,-69.84896958992485,169.4002032070456,-69.84896958992485,169.4002032070456,,,,
1069,VGPs_NAM\7,29,S35,35.91,253.52,7.0,213.6,-44.6,132.0,5.3,-59.8,172.6,,,,,1.04,0.1,,,normal,volcanic,,y,Doell et al. 1968,Doell et al. 1968,,-26.246384128902722,-59.81863893018551,172.6731364791949,59.81863893018551,352.6731364791949,-59.81863893018551,172.6731364791949,,,,
1070,VGPs_NAM\7,30,S34,35.92,253.54,8.0,178.9,-48.5,79.0,6.3,-83.4,262.1,,,,,1.15,0.06,,,normal,volcanic,,y,Doell et al. 1968,Doell et al. 1968,,-29.472840677010357,-83.48687854668906,262.01290688192245,83.48687854668906,82.01290688192245,-83.48687854668906,262.01290688192245,,,,
1071,VGPs_NAM\7,31,Upper_Bandelier Tuff,35.77,253.26,36.0,173.6,-33.8,139.0,2.0,-71.8,273.1,,,,,1.09,,,,,,,y,Doell et al. 1968,Doell et al. 1968,several age dates provided; not entirely clear this site was retained; site is also a mean of several other sites,-18.5064667307924,-71.8335603288622,273.0782545922655,71.8335603288622,93.07825459226552,-71.8335603288622,273.0782545922655,,,,
1072,VGPs_NAM\7,32,Lower_Bandelier_Tuff,35.93,253.29,34.0,174.0,-45.9,244.0,1.6,-80.0,285.4,,,,,1.37,,,,,,,y,Doell et al. 1968,Doell et al. 1968,several age dates provided; not entirely clear this site was retained; site is also a mean of several other sites,-27.291922939254338,-79.96936367085225,285.5207036236367,79.96936367085225,105.52070362363668,-79.96936367085225,285.5207036236367,,,,
1073,VGPs_NAM\7,33,S31,38.75,237.41,8.0,178.3,-51.0,435.0,2.7,-82.8,249.1,,,,,,,,,,volcanic,,y,"Mankinen, 1972",,not entirely clear this site was retained,-31.693197163513418,-82.80826646244721,249.04235969690123,82.80826646244721,69.04235969690123,-82.80826646244721,249.04235969690123,,,,
1074,VGPs_NAM\7,34,dc-1,,,6.0,190.2,-66.0,404.0,3.3,-78.0,91.7,,,,,1.06,0.04,,,normal,volcanic,,y,Mankinen et al. 1978,Mankinen et al. 1978,not entirely clear this site was retained,-48.31629796496779,-78.0,91.7,,,-78.0,91.7,,,,
1075,VGPs_NAM\7,35,apsavg,,,7.0,131.9,-40.5,182.0,4.5,-46.4,320.6,,,,,0.9,0.06,,,normal,volcanic,,y,Mankinen et al. 1981,Mankinen et al. 1981,not entirely clear this site was retained,-23.12443715302735,-46.4,320.6,,,-46.4,320.6,,,,
1076,VGPs_NAM\7,36,ag,,,5.0,-42.2,203.4,194.0,5.5,-65.5,176.5,,,,,1.0,0.1,,,normal,volcanic,,y,Mankinen et al. 1981,Mankinen et al. 1981,not entirely clear this site was retained,12.208848944370606,-65.5,176.5,,,-65.5,176.5,,,,
1077,VGPs_NAM\7,37,db-1,,,8.0,-42.2,156.3,29.0,10.5,-65.3,298.3,,,,,0.98,0.12,,,normal,volcanic,,n,Mankinen et al. 1981,Mankinen et al. 1981,,-12.379251521675886,-65.3,298.3,,,-65.3,298.3,,,,
1078,VGPs_NAM\8,1,2.0,22.837,-99.878,5.0,346.7,23.5,5.0,37.0,75.5,136.2,10.0,,,25.7,,,,,,volcanic,,y,Mejia et al. (2005),Mejia et al. (2005),,12.26558798498508,73.51066069649022,132.49468257571158,-73.51066069649022,312.4946825757116,-73.51066069649022,312.4946825757116,,,,
1079,VGPs_NAM\8,2,3.0,22.66,-99.903,51.0,46.8,25.2,10.0,13.0,44.8,353.5,68.0,,,11.2,,,,,,volcanic,,y,Mejia et al. (2005),Mejia et al. (2005),,13.239869678709619,44.680282991404056,353.7554797198722,-44.680282991404056,173.7554797198722,-44.680282991404056,173.7554797198722,,,,
1080,VGPs_NAM\8,3,6.0,22.82,-101.914,8.0,189.0,-37.1,396.0,2.8,-81.3,180.3,407.0,,,2.8,4.14,0.37,,,normal,volcanic,,y,Mejia et al. (2005),Mejia et al. (2005),,-20.713962779709362,-81.38228012947329,180.52772379589044,81.38228012947329,0.5277237958904379,-81.38228012947329,180.52772379589044,,,,
1081,VGPs_NAM\8,4,8.0,18.976,-99.648,8.0,187.5,-36.4,134.0,4.8,-82.9,158.1,148.0,,,4.6,,,,,,volcanic,,y,Mejia et al. (2005),Mejia et al. (2005),,-20.235490159394853,-82.82418986972776,158.9985858041427,82.82418986972776,338.9985858041427,-82.82418986972776,158.9985858041427,,,,
1082,VGPs_NAM\8,5,9.0,19.309,-99.305,7.0,182.8,-33.7,196.0,4.3,-87.2,187.3,172.0,,,4.6,1.28,0.54,,,normal,volcanic,,y,Mejia et al. (2005),Mejia et al. (2005),,-18.44140543474936,-87.21219099115218,188.37024271324552,87.21219099115218,8.370242713245517,-87.21219099115218,188.37024271324552,,,,
1083,VGPs_NAM\8,6,10.0,19.322,-99.301,5.0,184.5,-37.7,291.0,4.5,-85.3,146.8,333.0,,,4.2,,,,,,volcanic,,y,Mejia et al. (2005),Mejia et al. (2005),,-21.1287212538919,-85.40752469430387,146.76726678455336,85.40752469430387,326.7672667845534,-85.40752469430387,146.76726678455336,,,,
